Age,Height,Weight,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,Gender_Male,CALC_Frequently,CALC_Sometimes,CALC_no,CAEC_Frequently,CAEC_Sometimes,CAEC_no,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
18.0,1.67,91.0,1,0,477,0,0,0,1,0,840,False,False,True,False,True,False,False,False,False,True,False
21.0,1.72,75.0,1,170,477,0,0,0,0,589,0,True,False,False,True,False,True,False,False,False,True,False
28.0,1.7,73.0,0,170,477,1,0,549,1,1071,0,False,False,True,False,True,False,False,False,False,False,True
18.0,1.74,70.0,1,170,477,0,0,549,0,589,840,True,False,True,False,False,True,False,False,False,True,False
23.0,1.74,53.0,1,170,477,0,0,0,0,1189,1128,True,False,False,True,True,False,False,False,False,True,False
18.0,1.87,67.0,1,809,477,1,0,1267,1,589,840,True,False,True,False,True,False,False,False,False,False,False
18.0,1.7,50.0,1,0,477,0,0,0,0,1071,840,True,False,True,False,True,False,False,False,False,True,False
39.0,1.65,50.0,1,809,634,0,0,549,0,0,0,False,False,True,False,True,False,False,False,False,True,False
38.0,1.7,78.0,1,809,477,0,0,549,0,0,0,True,True,False,False,True,False,False,False,False,False,False
17.0,1.67,60.0,0,170,634,0,0,549,0,0,1128,True,False,False,True,False,False,False,False,False,True,False
23.0,1.72,66.0,1,170,477,0,0,549,1,0,840,True,False,True,False,False,True,False,False,False,False,True
23.0,1.82,107.0,1,170,477,0,0,1267,0,0,840,True,False,True,False,False,True,False,False,False,True,False
19.0,1.5,50.0,1,170,477,0,0,0,0,0,1128,False,False,True,False,True,False,False,False,False,True,False
18.0,1.7,60.0,1,170,477,0,0,549,0,1071,840,True,False,False,True,False,True,False,False,False,True,False
25.0,1.71,71.0,1,170,477,0,0,549,1,0,0,True,False,True,False,True,False,False,False,True,False,False
25.0,1.61,61.0,0,170,477,0,0,0,0,1071,840,False,False,True,False,False,True,False,False,False,True,False
18.0,1.5,50.0,1,809,477,0,0,549,1,0,840,False,False,True,False,True,False,False,False,False,True,False
16.0,1.67,50.0,1,170,0,0,0,1267,1,589,0,True,False,False,True,True,False,False,False,False,True,False
21.0,1.82,67.0,1,170,634,0,1,1267,0,1189,1128,True,False,True,False,False,False,False,False,False,False,True
32.0,1.57,57.0,1,809,477,0,0,549,1,0,0,False,False,True,False,False,True,False,False,False,False,False
18.0,1.79,52.0,0,809,477,0,0,549,0,589,840,True,False,True,False,False,True,False,False,False,True,False
21.0,1.75,62.0,1,809,634,0,1,549,0,0,0,True,False,True,False,True,False,False,False,False,True,False
18.0,1.7,55.0,1,170,477,0,0,549,1,0,0,True,False,True,False,True,False,False,False,False,True,False
18.0,1.62,55.0,1,170,477,0,0,0,1,589,840,False,False,False,True,True,False,False,False,False,True,False
17.0,1.69,60.0,0,170,477,0,0,1267,0,1071,840,True,False,True,False,False,True,False,False,False,False,True
20.0,1.77,70.0,1,0,0,0,0,549,1,589,840,True,False,True,False,False,True,False,False,False,True,False
21.0,1.79,105.0,1,170,477,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,True,False
21.0,1.6,61.0,1,170,477,0,0,0,0,589,840,False,False,True,False,False,True,False,False,False,True,False
18.0,1.6,58.0,1,170,477,0,0,1267,1,1189,0,False,False,False,True,False,True,False,False,False,True,False
17.0,1.56,51.0,1,809,477,0,0,0,0,0,1128,False,False,False,True,False,True,False,False,False,True,False
19.0,1.88,79.0,0,170,477,0,0,1267,0,1189,0,True,False,True,False,False,True,False,False,False,False,False
16.0,1.82,71.0,1,170,477,0,0,549,1,1071,840,True,False,True,False,True,False,False,False,False,True,False
17.0,1.8,58.0,1,170,477,0,0,549,0,1071,840,True,False,False,True,True,False,False,False,False,False,True
21.0,1.7,65.0,1,170,477,0,0,0,1,589,840,True,False,False,True,True,False,False,False,False,True,False
19.0,1.82,75.0,0,170,477,0,0,549,1,589,0,True,False,False,True,True,False,False,False,False,True,False
18.0,1.86,110.0,1,170,0,0,1,549,1,589,1128,True,False,True,False,False,True,False,False,False,True,False
16.0,1.66,58.0,0,170,0,0,0,0,0,0,840,False,False,False,True,False,True,False,False,False,False,True
21.0,1.53,53.0,1,809,477,0,0,549,0,1071,840,False,False,True,False,False,True,False,False,False,True,False
26.0,1.74,80.0,0,170,477,0,0,549,0,1071,0,True,False,False,True,False,True,False,False,False,False,False
18.0,1.8,80.0,1,170,477,0,0,0,1,0,840,True,True,False,False,True,False,False,False,False,True,False
23.0,1.7,75.0,1,809,477,0,0,1267,0,589,1128,True,False,True,False,False,True,False,False,False,True,False
26.0,1.7,70.0,1,170,477,0,1,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False
18.0,1.72,55.0,1,170,634,0,0,549,0,1071,840,True,False,True,False,False,True,False,False,False,True,False
16.0,1.84,45.0,1,809,477,0,0,1267,1,1189,1128,True,False,True,False,False,False,False,False,False,False,True
16.0,1.57,49.0,1,170,634,0,0,549,0,0,840,False,False,True,False,False,False,False,False,False,True,False
20.0,1.8,85.0,0,170,477,0,0,1267,1,1071,840,True,False,True,False,False,True,False,False,False,True,False
23.0,1.75,120.0,1,170,477,0,1,549,1,1071,840,True,False,True,False,False,True,False,False,False,True,False
24.0,1.56,60.0,1,0,477,0,0,549,1,0,1128,False,False,True,False,False,False,False,False,False,True,False
23.0,1.59,48.0,1,170,0,0,0,0,1,0,1128,False,False,True,False,True,False,False,False,False,True,False
20.0,1.8,75.0,1,809,634,0,0,1267,0,1071,0,True,False,True,False,False,False,False,False,False,True,False
16.0,1.66,58.0,0,170,0,0,0,0,0,0,840,False,False,False,True,False,True,False,False,False,False,True
17.0,1.79,57.0,1,170,634,0,0,549,1,1071,840,True,False,False,True,True,False,False,False,False,True,False
17.0,1.72,62.0,1,170,477,0,0,549,0,1189,840,True,False,False,True,False,False,False,False,False,True,False
16.0,1.6,57.0,1,809,477,0,0,0,0,1189,0,False,False,False,True,False,True,False,False,False,True,False
17.0,1.66,56.0,1,0,477,0,0,549,1,589,840,True,False,True,False,False,False,False,False,False,True,False
26.0,1.65,63.0,1,809,477,0,0,0,0,589,0,False,False,False,True,False,True,False,False,False,False,True
26.0,1.7,72.0,1,170,477,0,0,549,0,0,0,True,False,True,False,False,False,False,False,False,True,False
38.0,1.75,75.0,0,809,477,0,0,0,1,1071,840,True,False,False,True,True,False,False,False,False,False,False
18.0,1.75,70.0,1,809,634,0,0,549,0,589,840,True,False,False,True,False,True,False,False,False,True,False
25.0,1.56,45.0,1,170,477,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False
27.0,1.55,63.0,1,170,477,0,0,0,0,0,840,False,False,True,False,False,True,False,False,False,False,False
21.0,1.67,67.0,1,809,0,0,0,549,1,589,840,True,False,False,True,False,False,False,False,False,True,False
38.0,1.75,75.0,0,809,477,0,0,0,1,1189,840,True,False,False,True,True,False,False,False,False,False,False
23.0,1.75,56.0,0,809,477,0,0,549,0,1071,0,False,False,True,False,True,False,False,False,False,True,False
18.0,1.8,72.0,1,170,477,0,0,549,1,1189,0,True,False,True,False,False,True,False,False,False,False,False
30.0,1.65,71.0,1,170,477,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,True,False
21.0,1.55,58.0,1,170,0,0,0,0,0,589,0,False,False,True,False,False,True,False,False,False,True,False
18.0,1.7,55.3,1,809,477,0,0,549,1,1189,0,True,False,True,False,False,True,False,False,False,True,False
23.0,1.72,76.0,0,809,634,0,0,0,1,0,0,True,False,True,False,True,False,False,False,False,True,False
19.0,1.74,74.0,0,809,0,0,0,1267,1,1189,840,True,False,True,False,False,True,False,False,False,False,True
19.0,1.65,82.0,1,809,477,0,0,0,1,0,840,False,False,True,False,False,True,False,False,False,True,False
17.0,1.8,50.0,1,809,634,0,0,0,0,1071,840,False,False,True,False,True,False,False,False,False,True,False
17.0,1.74,56.0,1,170,477,0,0,549,1,1071,840,True,False,False,True,False,True,False,False,False,True,False
27.0,1.85,75.0,1,170,0,0,0,549,1,589,0,True,False,False,True,False,True,False,False,False,False,True
23.0,1.7,56.0,0,809,634,1,0,1267,0,1189,0,False,False,False,True,False,False,False,False,False,False,False
18.0,1.45,53.0,1,170,477,1,0,549,0,589,1128,False,True,False,False,True,False,False,False,False,True,False
19.0,1.7,50.0,1,0,634,0,0,0,0,1071,840,True,False,True,False,True,False,False,False,False,True,False
20.0,1.7,65.0,1,170,477,0,0,549,0,0,840,True,False,False,True,False,True,False,False,False,True,False
18.0,1.78,64.4,1,809,477,0,0,549,1,1189,1128,True,False,False,True,True,False,False,False,False,False,True
17.0,1.6,65.0,1,809,0,1,0,549,0,589,1128,False,False,True,False,False,True,False,False,False,True,False
19.0,1.53,42.0,0,170,477,1,0,0,0,1071,0,False,True,False,False,False,True,False,False,False,True,False
21.0,1.8,72.0,1,809,477,0,0,549,0,589,840,True,False,False,True,False,True,False,False,False,True,False
20.0,1.6,50.0,0,170,477,0,0,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False
23.0,1.74,105.0,1,809,477,0,0,549,1,589,0,True,False,True,False,False,True,False,False,False,True,False
23.0,1.65,66.0,0,809,477,0,0,549,0,1189,0,True,False,False,True,False,True,False,False,False,True,False
18.0,1.87,173.0,1,809,477,0,0,549,1,1071,840,True,False,True,False,True,False,False,False,False,True,False
17.0,1.7,55.0,1,809,477,0,0,549,0,1189,840,True,False,True,False,False,False,False,False,False,True,False
21.0,1.54,47.0,0,809,477,0,0,0,1,1071,0,False,False,False,True,False,False,False,False,False,True,False
17.0,1.8,97.0,1,170,477,0,0,1267,1,589,840,True,False,True,False,False,True,False,False,False,False,True
18.0,1.82,80.0,1,170,477,0,0,549,1,1189,1128,True,False,False,True,False,True,False,False,False,False,True
20.0,1.98,125.0,1,170,477,0,0,1267,1,589,840,True,False,True,False,False,False,False,False,False,True,False
17.0,1.75,70.0,0,170,477,0,0,0,1,1189,1128,True,False,True,False,False,True,False,False,False,False,True
26.0,1.65,60.0,0,809,634,0,0,549,0,1071,0,False,False,False,True,False,False,False,False,False,False,True
17.0,1.6,53.0,1,0,477,0,0,0,0,1071,1128,False,False,True,False,False,True,False,False,False,False,True
24.0,1.6,51.0,1,0,477,0,0,549,1,0,840,False,False,True,False,False,True,False,False,False,False,False
17.0,1.6,59.0,1,170,477,0,0,549,0,589,1128,False,False,False,True,False,True,False,False,False,True,False
27.0,1.55,62.0,1,809,0,0,0,0,0,589,0,False,False,True,False,False,True,False,False,False,True,False
17.0,1.9,60.0,0,809,477,0,0,549,0,1189,840,True,False,False,True,False,True,False,False,False,False,True
17.0,1.7,56.0,1,0,477,0,0,0,1,589,840,False,False,False,True,False,True,False,False,False,False,False
41.0,1.75,110.0,0,170,0,0,0,0,1,589,0,True,True,False,False,False,True,False,False,False,False,False
33.0,1.56,48.0,0,170,477,0,0,549,1,589,0,False,False,True,False,False,True,False,False,False,True,False
20.0,1.87,75.0,1,170,477,0,0,0,0,589,840,True,False,True,False,True,False,False,False,False,True,False
40.0,1.56,80.0,1,170,0,0,0,549,1,1071,0,False,False,False,True,False,True,False,False,False,True,False
37.0,1.65,73.0,0,809,477,0,0,549,1,589,0,False,False,True,False,False,True,False,False,False,False,False
19.0,1.8,80.0,1,170,0,0,0,549,0,1071,840,True,False,True,False,False,True,False,False,False,True,False
24.0,1.84,86.0,1,170,0,0,0,549,1,1071,840,True,False,True,False,False,False,False,False,False,True,False
24.0,1.7,68.0,1,809,477,0,0,549,0,0,0,True,False,True,False,False,True,False,False,True,False,False
33.0,1.72,83.0,1,170,0,0,0,549,1,1189,0,True,False,True,False,False,True,False,False,False,False,False
40.0,1.58,63.0,1,170,477,0,0,549,0,1189,840,False,False,True,False,True,False,False,False,False,True,False
37.0,1.68,83.0,1,170,0,0,0,549,1,0,0,False,False,False,True,False,True,False,False,False,False,False
20.0,1.58,74.0,0,809,477,0,0,549,0,1189,840,True,False,True,False,True,False,False,False,False,True,False
19.0,1.8,60.0,1,170,477,0,0,0,0,589,840,True,False,False,True,False,True,False,False,False,True,False
17.0,1.62,69.0,1,809,0,1,0,549,1,589,1128,True,False,True,False,False,False,False,False,False,True,False
18.0,1.62,58.0,1,809,477,0,0,0,0,0,1128,False,False,False,True,False,True,False,False,False,False,False
21.0,1.54,56.0,1,170,0,0,0,549,0,0,1128,False,False,True,False,False,True,False,False,False,True,False
18.0,1.76,70.0,1,170,634,0,0,549,1,1071,840,True,False,True,False,True,False,False,False,False,False,False
41.0,1.8,92.0,1,170,0,0,0,1267,1,589,0,True,False,True,False,True,False,False,False,False,False,False
36.0,1.58,60.0,0,809,477,0,0,0,1,1071,0,False,False,True,False,False,True,False,False,False,False,False
18.0,1.76,68.0,0,170,634,0,0,549,0,589,840,True,False,True,False,True,False,False,False,False,True,False
18.0,1.73,70.0,1,809,477,0,0,0,0,1071,840,True,False,True,False,True,False,False,False,False,True,False
17.0,1.7,70.0,1,809,477,0,0,549,1,0,1128,True,False,True,False,False,True,False,False,False,False,True
25.0,1.7,83.0,1,809,477,1,0,1267,0,1189,0,True,False,False,True,False,True,False,False,True,False,False
21.0,1.8,75.0,1,809,477,0,0,0,1,1071,0,True,False,True,False,True,False,False,False,False,True,False
29.0,1.6,56.0,0,170,477,0,0,0,1,0,840,False,False,True,False,True,False,False,False,False,True,False
17.0,1.7,98.0,0,170,477,0,0,549,1,0,840,True,False,True,False,False,True,False,False,False,False,False
18.0,1.6,60.0,1,809,0,1,0,0,1,0,1128,False,False,False,True,False,True,False,False,False,False,True
16.0,1.55,45.0,1,170,477,0,0,549,0,589,840,False,False,False,True,True,False,False,False,False,True,False
18.0,1.59,53.0,0,0,477,0,0,0,0,589,1128,False,False,False,True,False,True,False,False,False,True,False
37.0,1.5,75.0,1,170,477,0,0,0,1,0,0,False,False,True,False,True,False,False,False,True,False,False
18.0,1.78,108.0,0,170,477,0,0,1267,1,589,0,True,False,False,True,False,True,False,False,False,True,False
16.0,1.61,65.0,1,0,0,0,0,549,1,0,0,False,False,False,True,False,True,False,False,False,True,False
23.0,1.71,50.0,1,170,477,0,0,1267,1,0,1128,True,False,False,True,False,False,False,False,False,True,False
18.0,1.7,50.0,0,170,477,0,0,549,0,0,840,False,False,True,False,False,True,False,False,False,False,True
18.0,1.76,69.5,0,809,477,0,0,1267,0,1071,1128,True,False,False,True,True,False,False,False,False,True,False
18.0,1.7,78.0,1,0,477,0,0,549,0,0,840,True,False,True,False,False,True,False,False,False,True,False
17.0,1.53,55.0,1,170,477,0,0,0,1,0,840,False,False,False,True,False,True,False,False,False,True,False
20.0,1.54,39.0,1,0,477,0,0,549,1,1189,1128,False,False,True,False,False,True,False,False,False,True,False
38.0,1.55,59.0,0,809,477,0,0,0,1,1071,840,False,True,False,False,False,True,False,False,False,False,False
20.0,1.66,60.0,1,170,634,0,0,1267,0,0,0,True,False,False,True,True,False,False,False,False,True,False
21.0,1.85,125.0,1,809,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,True,False
21.0,1.65,60.0,0,809,0,0,0,0,0,0,0,True,False,True,False,True,False,False,False,True,False,False
18.0,1.65,70.0,0,170,477,0,0,549,1,0,0,True,False,False,True,False,True,False,False,False,True,False
26.0,1.83,82.0,1,170,477,0,0,549,0,589,840,True,False,True,False,False,False,False,False,False,True,False
27.0,1.83,99.0,1,809,0,0,0,549,1,1071,840,True,False,True,False,True,False,False,False,False,False,True
26.0,1.66,112.0,0,809,477,0,0,1267,1,0,0,False,False,False,True,False,True,False,False,False,False,False
34.0,1.78,73.0,1,170,477,0,0,549,0,1189,840,True,False,True,False,False,True,False,False,False,False,False
18.0,1.74,86.0,0,809,477,0,0,549,0,1189,0,True,False,False,True,False,True,False,False,False,True,False
33.0,1.76,66.5,0,170,477,0,0,549,0,1189,840,True,False,True,False,False,True,False,False,False,False,False
19.0,1.51,59.0,1,809,477,0,0,0,1,589,1128,False,False,True,False,True,False,False,False,False,False,True
20.0,1.81,79.0,0,809,0,0,0,549,1,0,0,True,False,True,False,False,True,False,False,False,True,False
33.0,1.55,55.0,1,809,0,0,0,1267,1,1071,840,False,False,True,False,False,True,False,False,False,True,False
20.0,1.83,66.0,0,170,477,0,0,549,0,589,840,True,False,False,True,False,True,False,False,False,True,False
20.0,1.6,65.0,0,809,477,1,0,549,0,0,0,False,False,True,False,False,True,False,False,False,True,False
33.0,1.85,85.0,1,170,477,0,0,549,0,589,0,True,False,True,False,True,False,False,False,False,False,False
33.0,1.75,85.0,0,170,477,1,0,549,0,589,0,True,False,True,False,False,True,False,False,False,True,False
33.0,1.83,113.0,1,170,0,0,0,549,1,589,1128,True,True,False,False,False,False,False,False,False,False,False
14.0,1.71,72.0,1,809,477,0,0,1267,1,1071,840,True,False,False,True,False,True,False,False,False,False,True
34.0,1.84,88.0,1,809,477,1,0,0,0,1071,0,True,False,False,True,False,True,False,False,False,False,False
18.0,1.77,87.0,1,809,477,0,0,549,1,589,840,True,True,False,False,False,True,False,False,False,True,False
18.0,1.7,90.0,1,809,477,0,0,549,0,1071,0,True,False,True,False,False,True,False,False,False,True,False
29.0,1.62,89.0,1,0,477,0,0,0,1,0,0,True,False,True,False,False,True,False,False,False,True,False
18.0,1.85,60.0,1,809,634,1,0,549,1,1071,0,True,False,True,False,False,True,False,False,False,False,False
18.0,1.84,60.0,1,809,634,1,0,549,1,1071,0,True,False,True,False,False,True,False,False,False,False,False
19.0,1.75,58.0,1,170,477,0,0,549,0,1071,0,True,False,True,False,False,True,False,True,False,False,False
33.0,1.85,93.0,1,170,477,0,0,0,1,589,840,True,False,True,False,False,True,False,False,False,False,True
33.0,1.74,76.0,0,170,477,0,0,0,0,0,1128,True,False,True,False,False,True,False,False,False,False,True
19.0,1.61,53.8,1,170,477,0,0,549,1,1071,840,False,False,True,False,False,False,False,False,False,True,False
22.0,1.75,70.0,0,170,477,0,0,1267,0,589,840,True,False,False,True,False,True,False,False,False,True,False
20.0,1.67,60.0,1,809,477,0,0,549,0,1189,0,False,False,True,False,False,False,True,False,False,True,False
23.0,1.7,69.0,1,809,0,0,0,0,0,1071,840,True,False,True,False,True,False,False,False,False,True,False
26.0,1.9,80.0,1,170,477,1,0,0,1,589,0,True,False,True,False,True,False,False,False,False,False,False
18.0,1.65,85.0,1,170,477,0,0,0,0,589,0,True,False,True,False,False,True,False,False,False,True,False
18.0,1.6,55.0,1,170,634,0,0,549,0,1071,840,False,False,True,False,True,False,False,False,False,True,False
